## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8378e+00   1.0411e+00   5.6412e-01   1.4548e-02   2.9928e+03   1.9944e+04
  3.5313e+00   3.5698e+00   1.2705e+00   5.5804e-01   1.1470e-02   4.8144e+03   3.1664e+04
  4.4457e+00   4.4940e+00   1.5008e+00   5.6588e-01   9.1893e-03   7.5010e+03   5.0106e+04
  5.5968e+00   5.6555e+00   1.7307e+00   5.6797e-01   7.2740e-03   1.1971e+04   7.9024e+04
  7.0460e+00   7.1196e+00   1.9609e+00   5.7277e-01   5.7974e-03   1.8846e+04   1.2492e+05
  8.8703e+00   8.9626e+00   2.1912e+00   5.6566e-01   4.6092e-03   2.9815e+04   1.9688e+05
  1.1167e+01   1.1286e+01   2.4217e+00   5.6487e-01   3.6805e-03   4.6759e+04   3.0832e+05
  1.4059e+01   1.4206e+01   2.6518e+00   5.6696e-01   2.9153e-03   7.4526e+04   4.9228e+05
  1.7699e+01   1.7889e+01   2.8823e+00   5.6765e-01   2.3179e-03   1.1789e+05   7.7883e+05
  2.2281e+01   2.2519e+01   3.1124e+00   5.6840e-01   1.8513e-03   1.8481e+05   1.2259e+06
  2.8050e+01   2.8340e+01   3.3423e+00   5.7093e-01   1.4800e-03   2.8919e+05   1.9076e+06
  3.5313e+01   3.5678e+01   3.5726e+00   5.6933e-01   1.1926e-03   4.4535e+05   2.9509e+06
  4.4457e+01   4.4909e+01   3.8027e+00   5.6770e-01   9.6188e-04   6.8460e+05   4.5147e+06
  5.5968e+01   5.6528e+01   4.0328e+00   5.6749e-01   7.7982e-04   1.0416e+06   6.8970e+06
  7.0460e+01   7.1158e+01   4.2629e+00   5.6589e-01   6.3213e-04   1.5851e+06   1.0525e+07
  8.8703e+01   8.9607e+01   4.4935e+00   5.6465e-01   5.1172e-04   2.4189e+06   1.6125e+07
  1.1167e+02   1.1282e+02   4.7238e+00   5.6489e-01   4.1310e-04   3.7117e+06   2.4797e+07
  1.4059e+02   1.4199e+02   4.9537e+00   5.6493e-01   3.3371e-04   5.6877e+06   3.7873e+07
  1.7699e+02   1.7883e+02   5.1844e+00   5.6343e-01   2.6986e-04   8.6979e+06   5.7865e+07
  2.2281e+02   2.2384e+02   5.4089e+00   5.6383e-01   2.3000e-04   1.1973e+07   8.0740e+07
