## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8341e+00   1.0398e+00   6.3508e-01   7.0383e-03   1.2837e+04   6.5161e+04
  3.5313e+00   3.5730e+00   1.2716e+00   6.3477e-01   5.6377e-03   2.0007e+04   1.0138e+05
  4.4457e+00   4.4894e+00   1.4998e+00   6.3688e-01   4.5061e-03   3.1317e+04   1.5849e+05
  5.5968e+00   5.6521e+00   1.7301e+00   6.3447e-01   3.6720e-03   4.7161e+04   2.4245e+05
  7.0460e+00   7.1203e+00   1.9611e+00   6.3345e-01   2.9448e-03   7.3329e+04   3.7648e+05
  8.8703e+00   8.9635e+00   2.1913e+00   6.3561e-01   2.3662e-03   1.1358e+05   5.7624e+05
  1.1167e+01   1.1278e+01   2.4209e+00   6.3344e-01   1.9043e-03   1.7535e+05   8.9177e+05
  1.4059e+01   1.4201e+01   2.6514e+00   6.3178e-01   1.5235e-03   2.7398e+05   1.3902e+06
  1.7699e+01   1.7880e+01   2.8817e+00   6.3191e-01   1.2329e-03   4.1837e+05   2.1366e+06
  2.2281e+01   2.2501e+01   3.1116e+00   6.3175e-01   9.9885e-04   6.3737e+05   3.2614e+06
  2.8050e+01   2.8316e+01   3.3415e+00   6.3108e-01   8.2101e-04   9.4338e+05   4.8140e+06
  3.5313e+01   3.5639e+01   3.5715e+00   6.2999e-01   6.8482e-04   1.3559e+06   6.8987e+06
  4.4457e+01   4.4810e+01   3.8005e+00   6.2796e-01   5.8076e-04   1.8854e+06   9.5451e+06
  5.5968e+01   5.6378e+01   4.0301e+00   6.2852e-01   5.0772e-04   2.4669e+06   1.2602e+07
  7.0460e+01   7.0954e+01   4.2600e+00   6.3151e-01   4.4875e-04   3.1578e+06   1.5973e+07
  8.8703e+01   8.9334e+01   4.4904e+00   6.3129e-01   3.9578e-04   4.0595e+06   2.0204e+07
  1.1167e+02   1.1245e+02   4.7205e+00   6.3345e-01   3.5225e-04   5.1249e+06   2.5047e+07
  1.4059e+02   1.4180e+02   4.9525e+00   6.3803e-01   3.0577e-04   6.8013e+06   3.3724e+07
  1.7699e+02   1.7869e+02   5.1836e+00   6.4015e-01   2.5828e-04   9.5327e+06   4.8704e+07
  2.2281e+02   2.2453e+02   5.4120e+00   6.4565e-01   2.1549e-04   1.3695e+07   7.0162e+07
