## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8329e+00   1.0394e+00   6.4770e-01   4.0299e-03   3.8098e+04   2.3072e+05
  3.5313e+00   3.5694e+00   1.2705e+00   6.4837e-01   3.2435e-03   5.8810e+04   3.5655e+05
  4.4457e+00   4.4923e+00   1.5005e+00   6.4684e-01   2.5971e-03   9.1726e+04   5.5723e+05
  5.5968e+00   5.6554e+00   1.7307e+00   6.4730e-01   2.0754e-03   1.4364e+05   8.6890e+05
  7.0460e+00   7.1188e+00   1.9609e+00   6.4643e-01   1.6619e-03   2.2402e+05   1.3529e+06
  8.8703e+00   8.9635e+00   2.1913e+00   6.4677e-01   1.3286e-03   3.5048e+05   2.1147e+06
  1.1167e+01   1.1286e+01   2.4216e+00   6.4650e-01   1.0575e-03   5.5322e+05   3.3316e+06
  1.4059e+01   1.4204e+01   2.6516e+00   6.4665e-01   8.5078e-04   8.5476e+05   5.1584e+06
  1.7699e+01   1.7887e+01   2.8821e+00   6.4542e-01   6.8261e-04   1.3278e+06   7.9991e+06
  2.2281e+01   2.2511e+01   3.1120e+00   6.4556e-01   5.4514e-04   2.0819e+06   1.2550e+07
  2.8050e+01   2.8346e+01   3.3425e+00   6.4531e-01   4.3906e-04   3.2095e+06   1.9353e+07
  3.5313e+01   3.5676e+01   3.5725e+00   6.4506e-01   3.5354e-04   4.9500e+06   2.9825e+07
  4.4457e+01   4.4912e+01   3.8027e+00   6.4382e-01   2.8510e-04   7.6115e+06   4.5858e+07
  5.5968e+01   5.6527e+01   4.0327e+00   6.4280e-01   2.3092e-04   1.1603e+07   6.9858e+07
  7.0460e+01   7.1146e+01   4.2627e+00   6.4208e-01   1.8851e-04   1.7410e+07   1.0475e+08
  8.8703e+01   8.9551e+01   4.4928e+00   6.4114e-01   1.5440e-04   2.5952e+07   1.5622e+08
  1.1167e+02   1.1266e+02   4.7223e+00   6.4063e-01   1.2855e-04   3.7440e+07   2.2598e+08
  1.4059e+02   1.4167e+02   4.9515e+00   6.4098e-01   1.0969e-04   5.1419e+07   3.1290e+08
  1.7699e+02   1.7843e+02   5.1822e+00   6.4100e-01   9.4220e-05   6.9693e+07   4.2807e+08
  2.2281e+02   2.2428e+02   5.4108e+00   6.4166e-01   8.2805e-05   9.0232e+07   5.5477e+08
