## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8314e+00   1.0388e+00   6.3308e-01   7.6805e-03   1.0625e+04   5.9843e+04
  3.5313e+00   3.5668e+00   1.2697e+00   6.3050e-01   6.1769e-03   1.6428e+04   9.2998e+04
  4.4457e+00   4.4938e+00   1.5008e+00   6.3546e-01   4.9047e-03   2.6055e+04   1.4596e+05
  5.5968e+00   5.6550e+00   1.7306e+00   6.3089e-01   3.9298e-03   4.0586e+04   2.2888e+05
  7.0460e+00   7.1222e+00   1.9613e+00   6.3283e-01   3.1353e-03   6.3763e+04   3.5968e+05
  8.8703e+00   8.9645e+00   2.1914e+00   6.3168e-01   2.5003e-03   1.0026e+05   5.6696e+05
  1.1167e+01   1.1287e+01   2.4218e+00   6.3386e-01   1.9958e-03   1.5736e+05   8.9064e+05
  1.4059e+01   1.4210e+01   2.6521e+00   6.3254e-01   1.5841e-03   2.4977e+05   1.4076e+06
  1.7699e+01   1.7894e+01   2.8825e+00   6.3327e-01   1.2578e-03   3.9618e+05   2.2314e+06
  2.2281e+01   2.2517e+01   3.1123e+00   6.3317e-01   9.9956e-04   6.2733e+05   3.5338e+06
  2.8050e+01   2.8357e+01   3.3429e+00   6.3388e-01   7.9628e-04   9.8851e+05   5.5728e+06
  3.5313e+01   3.5695e+01   3.5730e+00   6.3416e-01   6.3149e-04   1.5718e+06   8.8447e+06
  4.4457e+01   4.4937e+01   3.8033e+00   6.3396e-01   5.0262e-04   2.4810e+06   1.3965e+07
  5.5968e+01   5.6580e+01   4.0337e+00   6.3466e-01   4.0012e-04   3.9150e+06   2.2022e+07
  7.0460e+01   7.1217e+01   4.2637e+00   6.3490e-01   3.1860e-04   6.1748e+06   3.4594e+07
  8.8703e+01   8.9651e+01   4.4939e+00   6.3493e-01   2.5431e-04   9.6913e+06   5.4331e+07
  1.1167e+02   1.1283e+02   4.7239e+00   6.3567e-01   2.0413e-04   1.5043e+07   8.4407e+07
  1.4059e+02   1.4198e+02   4.9537e+00   6.3658e-01   1.6551e-04   2.2881e+07   1.2837e+08
  1.7699e+02   1.7856e+02   5.1829e+00   6.3769e-01   1.3699e-04   3.3397e+07   1.8794e+08
  2.2281e+02   2.2420e+02   5.4105e+00   6.3905e-01   1.1845e-04   4.4674e+07   2.5156e+08
