## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8334e+00   1.0396e+00   6.4516e-01   5.3228e-03   2.1962e+04   1.1764e+05
  3.5313e+00   3.5668e+00   1.2698e+00   6.4433e-01   4.3288e-03   3.3206e+04   1.7818e+05
  4.4457e+00   4.4922e+00   1.5005e+00   6.4435e-01   3.5328e-03   4.9855e+04   2.7109e+05
  5.5968e+00   5.6524e+00   1.7302e+00   6.4010e-01   2.8498e-03   7.6618e+04   4.1370e+05
  7.0460e+00   7.1162e+00   1.9605e+00   6.3975e-01   2.3055e-03   1.1707e+05   6.3812e+05
  8.8703e+00   8.9684e+00   2.1918e+00   6.4215e-01   1.8517e-03   1.8148e+05   9.8644e+05
  1.1167e+01   1.1273e+01   2.4205e+00   6.4313e-01   1.4909e-03   2.7995e+05   1.5213e+06
  1.4059e+01   1.4196e+01   2.6510e+00   6.4142e-01   1.2212e-03   4.1724e+05   2.2856e+06
  1.7699e+01   1.7873e+01   2.8813e+00   6.4241e-01   9.9610e-04   6.2712e+05   3.4500e+06
  2.2281e+01   2.2478e+01   3.1106e+00   6.4232e-01   8.2157e-04   9.2187e+05   5.1365e+06
  2.8050e+01   2.8323e+01   3.3417e+00   6.4161e-01   6.8173e-04   1.3389e+06   7.4538e+06
  3.5313e+01   3.5615e+01   3.5708e+00   6.4166e-01   5.7171e-04   1.9037e+06   1.0587e+07
  4.4457e+01   4.4810e+01   3.8004e+00   6.4202e-01   4.8554e-04   2.6394e+06   1.4687e+07
  5.5968e+01   5.6419e+01   4.0308e+00   6.4135e-01   4.1626e-04   3.5912e+06   1.9960e+07
  7.0460e+01   7.1067e+01   4.2616e+00   6.4139e-01   3.5574e-04   4.9168e+06   2.7267e+07
  8.8703e+01   8.9694e+01   4.4944e+00   6.4085e-01   2.8982e-04   7.4077e+06   4.0184e+07
  1.1167e+02   1.1321e+02   4.7272e+00   6.3928e-01   2.2260e-04   1.2557e+07   6.7199e+07
  1.4059e+02   1.4255e+02   4.9577e+00   6.3890e-01   1.6170e-04   2.3799e+07   1.2738e+08
  1.7699e+02   1.7896e+02   5.1852e+00   6.3986e-01   1.2207e-04   4.1758e+07   2.2180e+08
  2.2281e+02   2.2442e+02   5.4115e+00   6.3984e-01   1.0356e-04   5.8015e+07   3.0996e+08
