## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8320e+00   1.0391e+00   6.4995e-01   4.7503e-03   2.7463e+04   1.4679e+05
  3.5313e+00   3.5655e+00   1.2694e+00   6.4583e-01   3.8726e-03   4.1322e+04   2.2333e+05
  4.4457e+00   4.4903e+00   1.5000e+00   6.4741e-01   3.1268e-03   6.3382e+04   3.4073e+05
  5.5968e+00   5.6539e+00   1.7305e+00   6.4505e-01   2.5228e-03   9.7368e+04   5.2411e+05
  7.0460e+00   7.1185e+00   1.9608e+00   6.4735e-01   2.0294e-03   1.5047e+05   8.0940e+05
  8.8703e+00   8.9641e+00   2.1913e+00   6.4556e-01   1.6388e-03   2.3075e+05   1.2490e+06
  1.1167e+01   1.1277e+01   2.4209e+00   6.4631e-01   1.3106e-03   3.6075e+05   1.9504e+06
  1.4059e+01   1.4196e+01   2.6510e+00   6.4640e-01   1.0699e-03   5.4135e+05   2.9383e+06
  1.7699e+01   1.7888e+01   2.8822e+00   6.4690e-01   8.6409e-04   8.2997e+05   4.4868e+06
  2.2281e+01   2.2489e+01   3.1111e+00   6.4635e-01   7.0037e-04   1.2633e+06   6.8287e+06
  2.8050e+01   2.8332e+01   3.3420e+00   6.4580e-01   5.7187e-04   1.8949e+06   1.0234e+07
  3.5313e+01   3.5652e+01   3.5718e+00   6.4477e-01   4.7103e-04   2.7931e+06   1.5137e+07
  4.4457e+01   4.4896e+01   3.8024e+00   6.4408e-01   3.8540e-04   4.1720e+06   2.2589e+07
  5.5968e+01   5.6514e+01   4.0325e+00   6.4298e-01   3.1425e-04   6.2751e+06   3.3387e+07
  7.0460e+01   7.1191e+01   4.2634e+00   6.4211e-01   2.5490e-04   9.5377e+06   5.0106e+07
  8.8703e+01   8.9596e+01   4.4933e+00   6.4093e-01   2.0763e-04   1.4374e+07   7.5957e+07
  1.1167e+02   1.1295e+02   4.7249e+00   6.4113e-01   1.6512e-04   2.2729e+07   1.1966e+08
  1.4059e+02   1.4220e+02   4.9552e+00   6.4140e-01   1.2812e-04   3.7752e+07   1.9888e+08
  1.7699e+02   1.7838e+02   5.1819e+00   6.4135e-01   1.0469e-04   5.6544e+07   2.9987e+08
  2.2281e+02   2.2427e+02   5.4108e+00   6.3950e-01   9.2402e-05   7.2580e+07   3.9542e+08
