## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8313e+00   1.0388e+00   6.4647e-01   4.3072e-03   3.4366e+04   1.9270e+05
  3.5313e+00   3.5662e+00   1.2696e+00   6.4541e-01   3.4869e-03   5.2436e+04   2.9568e+05
  4.4457e+00   4.4898e+00   1.4999e+00   6.4419e-01   2.8317e-03   7.9511e+04   4.5266e+05
  5.5968e+00   5.6543e+00   1.7305e+00   6.4248e-01   2.2909e-03   1.2148e+05   6.8921e+05
  7.0460e+00   7.1178e+00   1.9607e+00   6.4359e-01   1.8585e-03   1.8459e+05   1.0530e+06
  8.8703e+00   8.9641e+00   2.1913e+00   6.4404e-01   1.4940e-03   2.8564e+05   1.6251e+06
  1.1167e+01   1.1283e+01   2.4213e+00   6.4328e-01   1.1959e-03   4.4580e+05   2.5244e+06
  1.4059e+01   1.4199e+01   2.6513e+00   6.4334e-01   9.6918e-04   6.7875e+05   3.8541e+06
  1.7699e+01   1.7885e+01   2.8820e+00   6.4273e-01   7.8368e-04   1.0381e+06   5.8814e+06
  2.2281e+01   2.2507e+01   3.1119e+00   6.4342e-01   6.2881e-04   1.6124e+06   9.0888e+06
  2.8050e+01   2.8332e+01   3.3420e+00   6.4304e-01   5.0967e-04   2.4544e+06   1.3744e+07
  3.5313e+01   3.5658e+01   3.5720e+00   6.4251e-01   4.1801e-04   3.6487e+06   2.0447e+07
  4.4457e+01   4.4841e+01   3.8011e+00   6.4276e-01   3.4523e-04   5.3493e+06   2.9963e+07
  5.5968e+01   5.6472e+01   4.0317e+00   6.4218e-01   2.8820e-04   7.6758e+06   4.3321e+07
  7.0460e+01   7.1024e+01   4.2610e+00   6.4148e-01   2.4264e-04   1.0829e+07   6.1131e+07
  8.8703e+01   8.9338e+01   4.4904e+00   6.4104e-01   2.1104e-04   1.4316e+07   8.1779e+07
  1.1167e+02   1.1270e+02   4.7227e+00   6.4079e-01   1.8171e-04   1.9310e+07   1.1127e+08
  1.4059e+02   1.4193e+02   4.9533e+00   6.4088e-01   1.4925e-04   2.8623e+07   1.6328e+08
  1.7699e+02   1.7881e+02   5.1843e+00   6.4175e-01   1.2125e-04   4.3366e+07   2.4905e+08
  2.2281e+02   2.2496e+02   5.4138e+00   6.4131e-01   9.8688e-05   6.5462e+07   3.8165e+08
